rat_type ,gtpu_access_tunnel_ip, cell_type ,cell_name,cell_site, loc_eci   ,latitude,longitude, cd_call_id ,s_dl_rtcp_mos, c_dl_rtcp_mos , s_ul_rtcp_mos     , c_ul_rtcp_mos
 6        , 10.36.23.184          , OM        , 404-97-9533-93   , UW_ZQ_T1_OM_AGR33D_D  , 2440541   , 27.21015 , 78.00787          , 18         , 91.90585000000002 , 22            , 91.947112         , 22            
 6        , 10.36.23.184          , OM        , 404-97-802413-26 , UW_E_T2_OM_AGR729C_N  , 205417754 , 27.21144 , 78.01409          , 2          , 65.889048         , 15            , 65.850354         , 15            
 6        , 10.36.23.184          , OM        , 404-97-596696-30 , UW_E_F1_OM_AGR100A_A   , 152754206 , 27.21062 , 78.00185999999999 , 6          , 43.933099         , 10            , 43.927415         , 10            
 6        , 10.36.23.184          , OM        , 404-97-596066-30 , UW_E_F1_OM_AGR323A_A  , 152592926 , 27.19622 , 78.02757          , 2          , 8.697362          , 2             , 8.722864          , 2             
 6        , 10.36.23.184          , OM        , 404-97-93791-20  , UW_E_T2_OM_AGR232A_A  , 24010516  , 27.20887 , 77.99760000000001 , 1          , 4.397416          , 1             , 4.400432          , 1             
 6        , 10.36.23.184          , ULS       , 404-97-60213-91  , UW_E_T1_HS_AGRM147B_B  , 15414619  , 27.2145  , 78.0056           , 8          , 122.934677        , 29            , 127.486838        , 29            
 6        , 10.36.23.184          , OM        , 404-97-95813-90  , UW_E_T1_OM_AGR216A_A   , 24528218  , 27.19592 , 78.00239999999999 , 1          , 4.395209          , 1             , 4.39882           , 1             
 6        , 10.36.23.184          , OM        , 404-97-593438-31 , UW_E_F1_OM_AGR105B_B   , 151920159 , 27.20907 , 78.03014          , 5          , 36.52799899999999 , 9             , 34.765283         , 9             
 6        , 10.36.23.184          , OM         , 404-97-9567-20   , UW_E_T2_OM_AGR61A_A   , 2449172   , 27.20898 , 78.01844          , 3          , 13.176122         , 3             , 13.181875         , 3             
 6        , 10.36.23.184          , Macro     , 404-97-61332-31  , UW_E_F1_OM_AGRM325B_B , 15701023  , 27.20574 , 78.01300999999999 , 6          , 69.41340100000001 , 16            , 67.88737900000001 , 16            
 6        , 10.36.23.184          , OM        , 404-97-586069-60 , UW_E_F5_OM_AIT02A_A    , 150033724 , 27.23203 , 78.20198000000001 , 1          , 4.390273          , 1             , 4.39469           , 1             
 6        , 10.36.23.184          , OM        , 404-97-595915-30 , UW_E_F1_OM_AGR353A_A  , 152554270 , 27.21031 , 77.97062          , 1          , 4.392872          , 1             , 4.397012          , 1             
 6        , 10.36.23.184          , OM        , 404-97-509571-30 , UW_E_F1_OM_AGR59A_A    , 130450206 , 27.20082 , 78.00566000000001 , 1          , 8.779978          , 2             , 8.76905           , 2             
 6        , 10.36.23.184          , OM        , 404-97-9565-22   , UW_E_T2_OM_AGR54C_C    , 2448662   , 27.21061 , 77.98547000000001 , 1          , 0                 , 1             , 4.400824          , 1             
 6        , 10.36.23.184          , OM        , 404-97-9524-2    , UW_E_F3_OM_AGR24B_B   , 2438146   , 27.21191 , 78.02643          , 1          , 4.391843          , 1             , 4.384174          , 1             
 6        , 10.36.23.184          , OM        , 404-97-92187-1   , UW_E_F3_OM_AGR323A_A   , 23599873  , 27.19622 , 78.02757          , 1          , 4.397811          , 1             , 4.394506          , 1             
 6        , 10.36.23.184          , OM        , 404-97-9516-20   , UW_E_T2_OM_AGR16A_A   , 2436116   , 27.205   , 78.00417          , 4          , 26.355724         , 6             , 26.334905         , 6             
 6        , 10.36.23.184          , OM        , 404-97-93460-3   , UW_E_F3_OM_AGR184C_C  , 23925763  , 27.21437 , 78.02251          , 1          , 4.392705          , 1             , 4.398712          , 1             
 6        , 10.36.23.184          , OM         , 404-97-596696-62 , UW_E_F5_OM_AGR100C_C  , 152754238 , 27.21062 , 78.00185999999999 , 3          , 13.153125         , 3             , 13.162435         , 3             
 6        , 10.36.23.184          , ULS       , 404-97-61332-21  , UW_E_T2_HS_AGRM325B_B , 15701013  , 27.20574 , 78.01300999999999 , 1          , 4.39567           , 1             , 4.398514          , 1             
 6        , 10.36.23.184          , OM        , 404-97-95534-92  , UW_E_T1_OM_AGR387C_C   , 24456796  , 27.21343 , 77.99679          , 1          , 4.392799          , 1             , 4.396661          , 1             
 6        , 10.36.23.184          , OM        , 404-97-928466-92 , UW_E_T1_OM_AGR57C_C   , 237687388 , 27.181   , 77.99809999999999 , 1          , 4.384505          , 1             , 4.381393          , 1             
 6        , 10.36.23.184          , OM        , 404-97-803284-96 , UW_ZQ_T1_OM_AGFE05C_N , 205640800 , 27.21583 , 78.11807          , 1          , 4.373543          , 1             , 4.376321          , 1             
 6        , 10.36.23.184          , OM        , 404-97-9505-95   , UW_E_T1_OM_AGR05B_M   , 2433375   , 27.20401 , 78.01363000000001 , 1          , 4.291446          , 1             , 4.361448          , 1             
 6        , 10.36.23.184          , OM        , 404-97-509533-37 , UW_E_F1_OM_AGR33B_M    , 130440485 , 27.21015 , 78.00787          , 603        , 3017.809109       , 758           , 3107.616886       , 758           
 6        , 10.36.23.184          , OM        , 404-97-592511-60 , UW_E_F5_IM_AGR386A_A  , 151682876 , 27.21335 , 78.00526000000001 , 3          , 12.9893           , 3             , 12.993762         , 3             
 6        , 10.36.23.184          , OM        , 404-97-509520-31 , UW_E_F1_OM_AGR20B_B   , 130437151 , 27.22123 , 78.01109          , 1          , 52.715222         , 12            , 52.69264800000001 , 12            
 6        , 10.36.23.184          , OM        , 404-97-593063-60 , UW_E_F5_IM_AGR78A_A    , 151824188 , 27.19599 , 78.03667          , 1          , 4.389155          , 1             , 4.390073          , 1             
 6        , 10.36.23.184          , OM        , 404-97-93091-1   , UW_E_F3_OM_AGR26A_A    , 23831297  , 27.20221 , 77.9537           , 1          , 4.392517          , 1             , 4.4001            , 1             
 6        , 10.36.23.184          , OM        , 404-97-95836-20  , UW_E_T2_OM_AGR280A_A  , 24534036  , 27.20772 , 78.01257          , 1          , 21.979246         , 5             , 21.998047         , 5             
 6        , 10.36.23.184          , Macro      , 404-97-61332-32  , UW_E_F1_OM_AGRM325C_C  , 15701024  , 27.20574 , 78.01300999999999 , 1          , 30.736848         , 7             , 30.7908           , 7             
 6        , 10.36.23.184          , OM        , 404-97-592122-62 , UW_E_F5_IM_AGR102C_C  , 151583294 , 27.21932 , 78.01640999999999 , 1          , 4.371355          , 1             , 4.37176           , 1             
 6        , 10.36.23.184          , OM        , 404-97-866473-20 , UW_E_T2_OM_AGR687A_A   , 221817108 , 27.19761 , 77.99112          , 1          , 17.556865         , 4             , 17.570703         , 4             
 6        , 10.36.23.184          , OM        , 404-97-92511-2   , UW_E_F3_OM_AGR386B_B   , 23682818  , 27.21335 , 78.00526000000001 , 15         , 359.964072        , 82            , 288.581828        , 82            
 6        , 10.36.23.184          , OM        , 404-97-879902-92 , UW_E_T1_OM_AGR623C_C   , 225255004 , 27.21027 , 78.06621          , 1          , 4.391438          , 1             , 4.386406          , 1             
 6        , 10.36.23.184          , OM        , 404-97-879902-1  , UW_E_F3_OM_AGR623A_A   , 225254913 , 27.21027 , 78.06621          , 1          , 4.390932          , 1             , 4.383704          , 1             
 6        , 10.36.23.184          , OM        , 404-97-9511-1    , UW_E_F3_OM_AGR11A_A   , 2434817   , 27.19966 , 78.02723          , 2          , 17.229921         , 4             , 17.507266         , 4             
 6        , 10.36.23.184          , OM        , 404-97-93515-1   , UW_E_F3_OM_AGR193A_A   , 23939841  , 27.20766 , 77.97884999999999 , 2          , 8.757633999999999 , 2             , 8.770620000000001 , 2             
 6        , 10.36.23.184          , OM        , 404-97-9565-1    , UW_E_F3_OM_AGR54A_A    , 2448641   , 27.21061 , 77.98547000000001 , 6          , 26.323462         , 6             , 26.380958         , 6             
 6        , 10.36.23.184          , OM        , 404-97-509506-32 , UW_E_F1_OM_AGR06C_C   , 130433568 , 27.18963 , 77.99970999999999 , 1          , 4.392601          , 1             , 4.385514          , 1             
 6        , 10.36.23.184          , OM        , 404-97-595745-61 , UW_E_F5_OM_AGR385B_B  , 152510781 , 27.20717 , 78.00261999999999 , 1          , 4.388147          , 1             , 4.386103          , 1             
 6        , 10.36.23.184          , OM         , 404-97-92511-3   , UW_E_F3_OM_AGR386C_C   , 23682819  , 27.21335 , 78.00526000000001 , 7          , 61.469263         , 14            , 61.489678         , 14            
 6        , 10.36.23.184          , OM        , 404-97-595534-31 , UW_E_F1_OM_AGR387B_B   , 152456735 , 27.21343 , 77.99679          , 1          , 4.394016          , 1             , 4.401006          , 1             
 6        , 10.36.23.184          , OM        , 404-97-9520-22   , UW_E_T2_OM_AGR20C_C    , 2437142   , 27.22123 , 78.01109          , 1          , 4.242169          , 1             , 3.899576          , 1             
 6        , 10.36.23.184          , OM        , 404-97-9565-92   , UW_E_T1_OM_AGR54C_C    , 2448732   , 27.21061 , 77.98547000000001 , 3          , 13.169583         , 3             , 13.138345         , 3             
 6        , 10.36.23.184          , OM        , 404-97-9533-4    , UW_E_F3_OM_AGR33D_D   , 2440452   , 27.21015 , 78.00787          , 102        , 821.733254        , 191           , 812.3538130000001 , 191           
 6        , 10.36.23.184          , OM        , 404-97-9505-92   , UW_E_T1_OM_AGR05C_C   , 2433372   , 27.20401 , 78.01363000000001 , 1          , 4.343115          , 1             , 4.395055          , 1             
 6        , 10.36.23.184          , OM        , 404-97-802263-1  , UW_E_F3_OM_AGR737A_A  , 205379329 , 27.21525 , 78.06144999999999 , 1          , 4.388546          , 1             , 4.386796          , 1             
 6        , 10.36.23.184          , OM        , 404-97-509577-31 , UW_E_F1_OM_AGR58B_B   , 130451743 , 27.18468 , 78.01546          , 1          , 4.396212          , 1             , 4.399885          , 1             
 6        , 10.36.23.184          , OM         , 404-97-9567-1    , UW_E_F3_OM_AGR61A_A    , 2449153   , 27.20898 , 78.01844          , 1          , 4.386721          , 1             , 4.381214          , 1             
 6        , 10.36.23.184          , OM        , 404-97-83375-1   , UW_E_F3_OM_AGFE03A_A   , 21344001  , 27.22028 , 78.09898          , 1          , 4.388076          , 1             , 4.376856          , 1             
 6        , 10.36.23.184          , OM        , 404-97-595544-32 , UW_E_F1_OM_AGR324C_C   , 152459296 , 27.1989  , 78.01781          , 1          , 4.392213          , 1             , 4.40093           , 1             
 6        , 10.36.23.184          , OM        , 404-97-502413-32 , UW_E_F1_OM_AGR729C_C   , 128617760 , 27.21144 , 78.01409          , 13         , 125.686265        , 30            , 131.321199        , 30            
 6        , 10.36.23.184          , ULS       , 404-97-60278-90  , UW_E_T1_HS_AGRM156A_A  , 15431258  , 27.21311 , 77.99955          , 1          , 8.783429999999999 , 2             , 8.771813999999999 , 2             
 6        , 10.36.23.184          , OM         , 404-97-96425-3   , UW_E_F3_OM_AGR594C_C  , 24684803  , 27.21831 , 78.01931999999999 , 1          , 4.364171          , 1             , 4.375459          , 1             
 6        , 10.36.23.184          , OM        , 404-97-583375-62 , UW_E_F5_IM_AGFE03C_C  , 149344062 , 27.22028 , 78.09898          , 1          , 4.38088           , 1             , 4.390983          , 1             
 6        , 10.36.23.184          , OM        , 404-97-9518-2    , UW_E_F3_OM_AGR18B_B   , 2436610   , 27.20445 , 78.02074          , 1          , 4.383316          , 1             , 4.395251          , 1             
 6        , 10.36.23.184          , ULS       , 404-97-60174-92  , UW_E_T1_HS_AGRM141C_C , 15404636  , 27.2044  , 77.9543           , 1          , 4.38803           , 1             , 4.388155          , 1             
 6        , 10.36.23.184          , OM        , 404-97-947166-22 , UW_E_T2_OM_AGR575C_C  , 242474518 , 27.2089  , 78.05441          , 1          , 4.376137          , 1             , 4.386338          , 1             
 6        , 10.36.23.184          , IB        , 404-97-803022-1  , UW_E_F3_OM_IMER01A_A   , 205573633 , 27.19703 , 78.00299          , 1          , 8.789083          , 2             , 8.788214          , 2             
 6        , 10.36.23.184          , OM        , 404-97-595745-30 , UW_E_F1_OM_AGR385A_A   , 152510750 , 27.20717 , 78.00261999999999 , 6          , 43.851763         , 13            , 56.944565         , 13            
 6        , 10.36.23.184          , OM         , 404-97-881927-22 , UW_E_T2_OM_AGR646C_C  , 225773334 , 27.19476 , 77.96759          , 1          , 4.390511          , 1             , 4.400144          , 1             
 6        , 10.36.23.184          , OM        , 404-97-592511-61 , UW_E_F5_IM_AGR386B_B  , 151682877 , 27.21335 , 78.00526000000001 , 3          , 17.561853         , 4             , 16.442617         , 4             
 6        , 10.36.23.184          , OM        , 404-97-93749-91  , UW_E_T1_OM_AGR279B_B  , 23999835  , 27.21547 , 78.02834          , 1          , 4.392267          , 1             , 4.394041          , 1             
 6        , 10.36.23.184          , OM        , 404-97-95915-90  , UW_E_T1_OM_AGR353A_A  , 24554330  , 27.21031 , 77.97062          , 2          , 4.382674          , 2             , 8.757815000000001 , 2             
 6        , 10.36.23.184          , OM         , 404-97-93515-20  , UW_E_T2_OM_AGR193A_A  , 23939860  , 27.20766 , 77.97884999999999 , 3          , 13.180397         , 3             , 13.194927         , 3             
 6        , 10.36.23.184          , OM         , 404-97-9565-91   , UW_E_T1_OM_AGR54B_B   , 2448731   , 27.21061 , 77.98547000000001 , 4          , 21.89311          , 5             , 21.897413         , 5             
 6        , 10.36.23.184          , OM         , 404-97-8891-90   , UW_E_T1_OM_AGFE01A_A  , 2276186   , 27.22656 , 78.12948          , 1          , 4.397713          , 1             , 4.394928          , 1             
 6        , 10.36.23.184          , OM        , 404-97-93805-2   , UW_E_F3_OM_AGR100B_B  , 24014082  , 27.21062 , 78.00185999999999 , 3          , 13.182516         , 4             , 8.798244          , 4             
 6        , 10.36.23.184          , OM         , 404-97-596066-31 , UW_E_F1_OM_AGR323B_B  , 152592927 , 27.19622 , 78.02757          , 1          , 17.562349         , 4             , 17.573466         , 4             
 6        , 10.36.23.184          , OM        , 404-97-95745-2   , UW_E_F3_OM_AGR385B_B  , 24510722  , 27.20717 , 78.00261999999999 , 6          , 43.936382         , 10            , 43.924318         , 10            
 6        , 10.36.23.184          , OM        , 404-97-9567-21   , UW_E_T2_OM_AGR61B_B   , 2449173   , 27.20898 , 78.01844          , 2          , 17.501369         , 4             , 17.515503         , 4             
 6        , 10.36.23.184          , OM        , 404-97-84020-3   , UW_E_F3_OM_AGR136C_C  , 21509123  , 27.19263 , 78.00183          , 1          , 8.797505000000001 , 2             , 8.801038          , 2             
 6        , 10.36.23.184          , OM        , 404-97-86353-4   , UW_E_F3_OM_AGR347D_D  , 22106372  , 27.21072 , 78.05840000000001 , 1          , 8.771625          , 2             , 8.747593999999999 , 2             
 6        , 10.36.23.184          , OM         , 404-97-509567-61 , UW_E_F5_IM_AGR61B_B   , 130449213 , 27.20898 , 78.01844          , 4          , 34.732144          , 8             , 35.069107         , 8             
 6        , 10.36.23.184          , Macro     , 404-97-898195-1  , UW_ZQ_F3_OM_WZPR01A_A , 229937921 , 27.14562 , 78.45171000000001 , 1          , 4.397337          , 1             , 4.398248          , 1             
 6        , 10.36.23.184          , OM        , 404-97-95915-22  , UW_E_T2_OM_AGR353C_C  , 24554262  , 27.21031 , 77.97062          , 1          , 4.381232          , 1             , 4.399714          , 1             
 6        , 10.36.23.184          , OM        , 404-97-509533-38 , UW_E_F1_OM_AGR33C_N    , 130440486 , 27.21015 , 78.00787          , 923        , 4397.429302       , 1139          , 4492.165360999999 , 1139          
 6        , 10.36.23.184          , OM         , 404-97-93551-22  , UW_E_T2_OM_AGR207C_C  , 23949078  , 27.21474 , 77.95564          , 2          , 8.786239999999999 , 2             , 8.795572          , 2             
 6        , 10.36.23.184          , Other     , Other            , Other                 , 15431198  , 0        , 0                 , 1          , 4.396619          , 1             , 4.39497           , 1             
 6        , 10.36.23.184          , OM        , 404-97-93805-3   , UW_E_F3_OM_AGR100C_C   , 24014083  , 27.21062 , 78.00185999999999 , 2          , 13.187496         , 3             , 13.186654         , 3             
 6        , 10.36.23.184          , OM        , 404-97-9567-2    , UW_E_F3_OM_AGR61B_B   , 2449154   , 27.20898 , 78.01844          , 4          , 30.625443         , 7             , 30.751743         , 7             
 6        , 10.36.23.184          , ULS       , 404-97-60269-91  , UW_E_T1_HS_AGRM154B_B , 15428955  , 27.21681 , 78.01352          , 1          , 4.392549          , 1             , 4.391208          , 1             
 6        , 10.36.23.184          , OM        , 404-97-595915-31 , UW_E_F1_OM_AGR353B_B   , 152554271 , 27.21031 , 77.97062          , 2          , 8.775684          , 2             , 8.773536          , 2             
 6        , 10.36.23.184          , OM        , 404-97-509567-30 , UW_E_F1_OM_AGR61A_A    , 130449182 , 27.20898 , 78.01844          , 2          , 13.179938         , 3             , 13.198479         , 3             
 6        , 10.36.23.184          , OM        , 404-97-95745-20  , UW_E_T2_OM_AGR385A_A  , 24510740  , 27.20717 , 78.00261999999999 , 3          , 13.180825         , 3             , 13.150447         , 3             
 6        , 10.36.23.184          , OM        , 404-97-93805-20  , UW_E_T2_OM_AGR100A_A   , 24014100  , 27.21062 , 78.00185999999999 , 1          , 4.224408           , 1             , 4.391062          , 1             
 6        , 10.36.23.184          , OM        , 404-97-96405-2   , UW_E_F3_OM_AGR378B_B  , 24679682  , 27.20855 , 78.02240999999999 , 6          , 35.045827         , 8             , 35.024442         , 8             
 6        , 10.36.23.184          , OM        , 404-97-593551-31 , UW_E_F1_OM_AGR207B_B   , 151949087 , 27.21474 , 77.95564          , 1          , 8.797523          , 2             , 8.793894999999999 , 2             
 6        , 10.36.23.184          , OM         , 404-97-9533-2    , UW_E_F3_OM_AGR33B_B   , 2440450   , 27.21015 , 78.00787          , 96         , 907.9664419999999 , 213           , 909.9915940000001 , 213           
 6        , 10.36.23.184          , OM        , 404-97-93070-90  , UW_E_T1_OM_AGR189A_A   , 23826010  , 27.20628 , 78.02512          , 2          , 17.548098         , 4             , 17.54264          , 4             
 6        , 10.36.23.184          , OM        , 404-97-9523-2    , UW_E_F3_OM_AGR23B_B    , 2437890   , 27.21236 , 77.99093999999999 , 4          , 17.565409         , 4             , 16.068663         , 4             
 6        , 10.36.23.184          , OM        , 404-97-927266-3  , UW_E_F3_OM_AGR225C_C  , 237380099 , 27.21121 , 78.04519999999999 , 1          , 30.668405         , 7             , 30.71138          , 7             
 6        , 10.36.23.184          , OM        , 404-97-91055-94  , UW_E_T1_OM_AGR93A_L   , 23310174  , 27.21523 , 78.00342000000001 , 2          , 4.38911           , 2             , 4.384318          , 2             
 6        , 10.36.23.184          , ULS        , 404-97-61332-91  , UW_E_T1_HS_AGRM325B_B , 15701083  , 27.20574 , 78.01300999999999 , 2          , 34.824641         , 8             , 35.101839         , 8             
 6        , 10.36.23.184          , OM        , 404-97-9565-21   , UW_E_T2_OM_AGR54B_B   , 2448661   , 27.21061 , 77.98547000000001 , 2          , 17.396942         , 4             , 17.424952         , 4             
 6        , 10.36.23.184          , OM         , 404-97-509523-37 , UW_E_F1_OM_AGR23B_M    , 130437925 , 27.21236 , 77.99093999999999 , 1          , 4.365615          , 1             , 4.367504          , 1             
 6        , 10.36.23.184          , OM        , 404-97-593460-31 , UW_E_F1_OM_AGR184B_B   , 151925791 , 27.21437 , 78.02251          , 1          , 4.385393          , 1             , 4.3894            , 1             
 6        , 10.36.23.184          , OM        , 404-97-9516-91   , UW_E_T1_OM_AGR16B_B   , 2436187   , 27.205   , 78.00417          , 1          , 4.392763          , 1             , 4.398686          , 1             
 6        , 10.36.23.184          , OM        , 404-97-9520-3    , UW_E_F3_OM_AGR20C_C    , 2437123   , 27.22123 , 78.01109          , 1          , 4.395068          , 1             , 4.398814          , 1             
 6        , 10.36.23.184          , OM        , 404-97-92511-21  , UW_E_T2_OM_AGR386B_B  , 23682837  , 27.21335 , 78.00526000000001 , 7          , 61.523527         , 14            , 61.467835         , 14            
 6        , 10.36.23.184          , OM        , 404-97-94480-1   , UW_E_F3_OM_AGR110A_A  , 24186881  , 27.20087 , 78.00819          , 1          , 4.37469           , 1             , 4.305308          , 1             
 6        , 10.36.23.184          , OM        , 404-97-94917-2   , UW_E_F3_OM_AGR164B_B   , 24298754  , 27.16327 , 78.03916          , 1          , 4.377049          , 1             , 2.559378          , 1             
 6        , 10.36.23.184          , OM        , 404-97-584020-62 , UW_E_F5_IM_AGR136C_C  , 149509182 , 27.19263 , 78.00183          , 1          , 4.389986          , 1             , 4.383776          , 1             
 6        , 10.36.23.184          , OM         , 404-97-9516-2    , UW_E_F3_OM_AGR16B_B   , 2436098   , 27.205   , 78.00417          , 1          , 4.391251          , 1             , 4.381739          , 1             
 6        , 10.36.23.184          , OM        , 404-97-595745-60 , UW_E_F5_OM_AGR385A_A  , 152510780 , 27.20717 , 78.00261999999999 , 2          , 8.783813          , 2             , 8.416274999999999 , 2             
 6        , 10.36.23.184          , OM        , 404-97-85278-3   , UW_E_F3_OM_AGR384C_C  , 21831171  , 27.19136 , 77.97548          , 1          , 4.399652          , 1             , 4.401284          , 1             
 6        , 10.36.23.184          , OM        , 404-97-595534-61 , UW_E_F5_OM_AGR387B_B  , 152456765 , 27.21343 , 77.99679          , 1          , 0                 , 1             , 0                 , 1             
 6        , 10.36.23.184          , OM         , 404-97-93438-91  , UW_E_T1_OM_AGR105B_B   , 23920219  , 27.20907 , 78.03014          , 1          , 4.394114          , 1             , 4.389663          , 1             
 6        , 10.36.23.184          , OM         , 404-97-509520-32 , UW_E_F1_OM_AGR20C_C    , 130437152 , 27.22123 , 78.01109          , 1          , 17.569926         , 4             , 17.595442         , 4             
 6        , 10.36.23.184          , OM         , 404-97-595836-62 , UW_E_F5_IM_AGR280C_C  , 152534078 , 27.20772 , 78.01257          , 14         , 65.44791599999999 , 15            , 65.12702299999999 , 15            
 6        , 10.36.23.184          , OM        , 404-97-509505-32 , UW_E_F1_OM_AGR05C_C    , 130433312 , 27.20401 , 78.01363000000001 , 1          , 2.332739          , 1             , 2.110073          , 1             
 6        , 10.36.23.184          , OM        , 404-97-93010-90  , UW_E_T1_OM_AGR173A_A   , 23810650  , 27.18298 , 78.00194999999999 , 3          , 8.785948999999999 , 3             , 13.169866         , 3             
 6        , 10.36.23.184          , OM        , 404-97-592458-60 , UW_E_F5_OM_AGR374A_A  , 151669308 , 27.20117 , 78.03849          , 2          , 8.779171999999999 , 2             , 4.389682          , 2             
 6        , 10.36.23.184          , OM        , 404-97-9574-2    , UW_E_F3_OM_AGR55B_B    , 2450946   , 27.21527 , 77.99894999999999 , 1          , 8.794737000000001 , 2             , 8.798859          , 2             
